VIKAS,BALASAHEB,BIRARI,06-01-1995,131080113,VJ,Civil,vikas.birari15@gmail.com,2013 - 14,9121596187,45545,Gokul Garden,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
PRASAD,SHIVAJIRAO,CHAME,02-03-1995,131080114,OPEN,Civil,prasad.chame50@gmail.com,2013 - 14,9435040355,59834,Gokul Garden,Tilaknagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,MAHESHRAO,GHOLAP,20-01-1995,131080115,SC,Civil,akshay.gholap51@gmail.com,2013 - 14,9384249920,42789,Krishnavan,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,SURESHRAO,NANDURKAR,11-02-1995,131080116,OBC,Civil,akshay.nandurkar78@gmail.com,2013 - 14,9077361076,54873,Gurukul Heights,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
PANKAJ,BAJIRAO,KALE,06-10-1995,131080117,SC,Civil,pankaj.kale66@gmail.com,2013 - 14,9488044859,42789,Krishnavan,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
VARAD,ABHAY,DESHPANDE,07-02-1995,131080118,ST,Production,varad.deshpande52@gmail.com,2013 - 14,9627425733,39928,Gurukul Heights,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
MUKUND,SUNIL,PHAFAT,27-04-1995,131080119,SC,Production,mukund.phafat34@gmail.com,2013 - 14,8921005297,42789,Krishnavan,SV Nagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
ANKIT,PANKAJ,RAITHATA,16-09-1995,131080120,NT,Production,ankit.raithata54@gmail.com,2013 - 14,9997909401,50282,Krishnavan,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
PRASHIK,R.,HANDE,14-12-1995,131080121,OPEN,Computers,prashik.hande77@gmail.com,2013 - 14,9736646976,59834,Gokul Garden,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SAGAR,KISANSING,GAIRWAR,24-02-1995,131080122,SC,Computers,sagar.gairwar49@gmail.com,2013 - 14,9893480689,42789,Sanskruti,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
SANDIP,S.,KARHADE,13-03-1995,131080123,OBC,Civil,sandip.karhade42@gmail.com,2013 - 14,9576563298,54873,Riddhi Siddhi,Tilaknagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
NITIN,GANGADHAR,PUKE,02-07-1995,131080124,NT,Mechanical,nitin.puke73@gmail.com,2013 - 14,9198772477,50282,Sanskruti,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
NIRAJ,ANIL,BARHATE,20-08-1995,131080125,SC,Textile,niraj.barhate26@gmail.com,2013 - 14,9118929051,42789,Krishnavan,SV Nagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SADASHIV,SOPAN,KOLEKAR,16-10-1995,131080126,SC,Mechanical,sadashiv.kolekar78@gmail.com,2013 - 14,9662342385,42789,Riddhi Siddhi,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
CHINMAY,R.,PATIL,28-06-1995,131080127,SC,Computers,chinmay.patil63@gmail.com,2013 - 14,9884252740,42789,Gokul Garden,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
PRASHIL,DINKAR,PATIL,05-09-1995,131080128,OPEN,Textile,prashil.patil25@gmail.com,2013 - 14,9099888176,59834,Sanskruti,Gandhidham,Akola,,c4ca4238a0b923820dcc509a6f75849b
VIVEK,B.,RATHOD,03-02-1995,131080129,OBC,Information Technology,vivek.rathod63@gmail.com,2013 - 14,9652635281,54873,Krishnavan,GV Road,Latur,,c4ca4238a0b923820dcc509a6f75849b
HRUSHIKESH,SANJAY,CHAUDHARI,20-04-1996,141080000,OBC,Electrical,hrushikesh.chaudhari25@gmail.com,2014 - 15,8944285761,54873,Sanskruti,Gandhidham,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
HRUSHIKESH,RAJESH,AMBAVANE,11-04-1996,141080001,OBC,Civil,hrushikesh.ambavane33@gmail.com,2014 - 15,9943008434,54873,Sanskruti,Gandhidham,Akola,,c4ca4238a0b923820dcc509a6f75849b
KIRAN,U.,PATYEKAR,14-04-1996,141080002,OPEN,Civil,kiran.patyekar19@gmail.com,2014 - 15,8976358091,59834,Gurukul Heights,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
RAJAT,MAROTRAO,BELKHUDE,14-10-1996,141080003,VJ,Production,rajat.belkhude54@gmail.com,2014 - 15,9871625822,45545,Sanskruti,SV Nagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
ASHWIN,ASARAM,KRIPAN,12-12-1996,141080004,OPEN,Production,ashwin.kripan17@gmail.com,2014 - 15,9497224226,59834,Gokul Garden,SV Nagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
PRATIK,VIJAY,PATIL,09-04-1996,141080005,OBC,Computers,pratik.patil54@gmail.com,2014 - 15,9130922988,54873,Gokul Garden,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
VIKRAM,RAMKISHAN,HAIBATE,14-05-1996,141080006,OPEN,Computers,vikram.haibate27@gmail.com,2014 - 15,9631859979,59834,Krishnavan,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
ANAND,VIKAS,SONAWANE,12-07-1996,141080007,VJ,Computers,anand.sonawane83@gmail.com,2014 - 15,9953349765,45545,Sanskruti,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
SHRIRAM,DHANAJI,BIRADAR,09-06-1996,141080008,ST,Civil,shriram.biradar89@gmail.com,2014 - 15,8823984942,39928,Krishnavan,Gandhidham,Latur,,c4ca4238a0b923820dcc509a6f75849b
VINAY,VIJAY,LANJEWAR,05-12-1996,141080009,OBC,Electrical,vinay.lanjewar62@gmail.com,2014 - 15,9053126924,54873,Gokul Garden,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
BHAVESH,KALYANRAO,DEORE,20-08-1996,141080010,SC,Information Technology,bhavesh.deore89@gmail.com,2014 - 15,8831183635,42789,Krishnavan,GV Road,Latur,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,RAMBHAU,GAWANDE,25-06-1996,141080011,OPEN,Textile,shubham.gawande87@gmail.com,2014 - 15,8937837964,59834,Sanskruti,SV Nagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,PRAKASH,HOLEY,21-07-1996,141080012,OBC,Electrical,akshay.holey70@gmail.com,2014 - 15,9357953333,54873,Riddhi Siddhi,Tilaknagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
AMIT,GOKUL,LOKARE,24-03-1996,141080013,OPEN,Electronics,amit.lokare81@gmail.com,2014 - 15,9432496901,59834,Riddhi Siddhi,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SUNIL,BALASAHEB,MALI,12-12-1996,141080014,ST,Electronics,sunil.mali50@gmail.com,2014 - 15,8928032927,39928,Krishnavan,Tilaknagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
KALPAK,MANOHAR,KHATGAONKAR,07-12-1996,141080015,ST,Electronics and Telecommunications,kalpak.khatgaonkar70@gmail.com,2014 - 15,8840361951,39928,Sanskruti,SV Nagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
KILAS,LAXMAN,PURI,21-01-1996,141080016,OBC,Electronics,kilas.puri82@gmail.com,2014 - 15,9039803214,54873,Sanskruti,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
MOHIT,PRADEEP,JAJU,16-01-1996,141080017,OBC,Electronics and Telecommunications,mohit.jaju38@gmail.com,2014 - 15,9248840549,54873,Riddhi Siddhi,Gandhidham,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
VIVEK,SUDHAKAR,AJAGE,18-12-1996,141080018,OBC,Electronics,vivek.ajage38@gmail.com,2014 - 15,9890223641,54873,Sanskruti,SV Nagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
PRASAD,HANUMANT,RAUT,21-02-1996,141080019,OBC,Electronics and Telecommunications,prasad.raut26@gmail.com,2014 - 15,9754817937,54873,Gokul Garden,Tilaknagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
HEMANT,RAJENDRA,JAIN,26-09-1996,141080020,OPEN,Electronics,hemant.jain39@gmail.com,2014 - 15,9135209242,59834,Krishnavan,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
RISHIKESH,DEVIDAS,PATIL,12-03-1996,141080021,ST,Electronics,rishikesh.patil19@gmail.com,2014 - 15,9186082263,39928,Krishnavan,GV Road,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
ROHAN,NITIN,DEORE,02-12-1996,141080022,ST,Production,rohan.deore62@gmail.com,2014 - 15,9176451779,39928,Riddhi Siddhi,GV Road,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
HIMANSHU,PRAVIN,JAISWAL,26-12-1996,141080023,OBC,Civil,himanshu.jaiswal24@gmail.com,2014 - 15,9248877114,54873,Gokul Garden,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,DNYANESHWAR,SURYAWANSHI,07-03-1996,141080024,VJ,Civil,shubham.suryawanshi51@gmail.com,2014 - 15,9555439050,45545,Sanskruti,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
ROHIT,DNYANESHWAR,CHIMATE,08-09-1996,141080025,OPEN,Electrical,rohit.chimate70@gmail.com,2014 - 15,9649540341,59834,Gurukul Heights,SV Nagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
PRADIPKUMAR,RAMDAS,MORE,03-07-1996,141080026,NT,Electronics and Telecommunications,pradipkumar.more30@gmail.com,2014 - 15,8851125793,50282,Krishnavan,Tilaknagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
GANESH,RAMRAO,CHAINPURE,25-06-1996,141080027,VJ,Electronics and Telecommunications,ganesh.chainpure56@gmail.com,2014 - 15,8981885356,45545,Riddhi Siddhi,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
MAHENDRA,RAVINDRA,BENDALE,17-02-1996,141080028,SC,Electronics,mahendra.bendale78@gmail.com,2014 - 15,9446198830,42789,Riddhi Siddhi,Tilaknagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
DEVESH,SATTATRAY,DHAPASHI,09-05-1996,141080029,ST,Mechanical,devesh.dhapashi73@gmail.com,2014 - 15,9677118027,39928,Riddhi Siddhi,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
MUKUL,GHANASHAM,CHAUDHARI,24-05-1996,141080030,ST,Electrical,mukul.chaudhari89@gmail.com,2014 - 15,9325639533,39928,Riddhi Siddhi,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SHAILESH,DINKAR,MADAKE,01-12-1996,141080031,NT,Mechanical,shailesh.madake77@gmail.com,2014 - 15,9475584991,50282,Krishnavan,Gandhidham,Akola,,c4ca4238a0b923820dcc509a6f75849b
MANISH,VILAS,BHOLE,06-06-1996,141080032,OPEN,Mechanical,manish.bhole83@gmail.com,2014 - 15,8939788701,59834,Gurukul Heights,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SUSHANT,HANUMANTRAO,SHIVANKAR,12-06-1996,141080033,OPEN,Mechanical,sushant.shivankar35@gmail.com,2014 - 15,8913460896,59834,Sanskruti,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
YASH,PANDURANG,WAGHMODE,05-11-1996,141080034,ST,Textile,yash.waghmode89@gmail.com,2014 - 15,9594490309,39928,Gurukul Heights,Gandhidham,Akola,,c4ca4238a0b923820dcc509a6f75849b
AJINKYA,BHARAT,JADHAV,17-12-1996,141080035,VJ,Textile,ajinkya.jadhav50@gmail.com,2014 - 15,9649731030,45545,Krishnavan,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
BHUSHAN,UGAMRAJ,PIPADA,26-05-1996,141080036,SC,Production,bhushan.pipada34@gmail.com,2014 - 15,8824478898,42789,Krishnavan,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,DILIP,MAHAJAN,23-12-1996,141080037,VJ,Textile,shubham.mahajan59@gmail.com,2014 - 15,9322361322,45545,Riddhi Siddhi,SV Nagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
RAJAT,JAGDIDH,GIRNIWALE,24-06-1996,141080038,SC,Production,rajat.girniwale24@gmail.com,2014 - 15,9286793389,42789,Gurukul Heights,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
RAM,SURESH,PARYANI,02-03-1996,141080039,OPEN,Production,ram.paryani27@gmail.com,2014 - 15,8893539463,59834,Gurukul Heights,Gandhidham,Akola,,c4ca4238a0b923820dcc509a6f75849b
ROHAN,LAXMAN,CHALWADI,12-10-1996,141080040,SC,Production,rohan.chalwadi43@gmail.com,2014 - 15,9088678310,42789,Riddhi Siddhi,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
AKSHAYKUMAR,PAVANKUMAR,MALPANI,16-08-1996,141080041,OBC,Production,akshaykumar.malpani49@gmail.com,2014 - 15,8922808213,54873,Krishnavan,GV Road,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
CHAITNYA,DIGAMBAR,REKHI,22-01-1996,141080042,VJ,Production,chaitnya.rekhi61@gmail.com,2014 - 15,9943526491,45545,Gokul Garden,Kriti Complex,Latur,,c4ca4238a0b923820dcc509a6f75849b
ASHWIN,SHIVHARI,JOHARI,05-04-1996,141080043,NT,Production,ashwin.johari74@gmail.com,2014 - 15,9537376513,50282,Krishnavan,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
SHASHANK,JAYPRAKASH,BONDRE,26-10-1996,141080044,VJ,Textile,shashank.bondre22@gmail.com,2014 - 15,9241324227,45545,Riddhi Siddhi,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
SHIVRAJ,RAJENDRA,PAWAR,25-01-1996,141080045,OPEN,Production,shivraj.pawar92@gmail.com,2014 - 15,9584947457,59834,Krishnavan,SV Nagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
PRAFUL,BHASKAR,KHOBRAGADE,06-02-1996,141080046,SC,Electronics,praful.khobragade43@gmail.com,2014 - 15,9417374916,42789,Gokul Garden,Tilaknagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
AJINKYA,BHARAT,PALWE,16-01-1996,141080047,OPEN,Electronics and Telecommunications,ajinkya.palwe75@gmail.com,2014 - 15,9256768558,59834,Riddhi Siddhi,Kriti Complex,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SAGAR,RAJENDRAKUMAR,MEHTA,01-06-1996,141080048,OBC,Mechanical,sagar.mehta43@gmail.com,2014 - 15,9594949344,54873,Gurukul Heights,Tilaknagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
ANKIT,ANIL,CHAUDHARI,22-09-1996,141080049,SC,Civil,ankit.chaudhari88@gmail.com,2014 - 15,8832297743,42789,Gokul Garden,Gandhidham,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,UMESH,SHAH,23-07-1996,141080050,SC,Civil,akshay.shah81@gmail.com,2014 - 15,9719371273,42789,Gokul Garden,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
KSHITIJ,,AGRAWAL,16-01-1996,141080051,SC,Electrical,kshitij.agrawal74@gmail.com,2014 - 15,9487125850,42789,Gokul Garden,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
ANURAG,AVADHUT,JOSHI,08-02-1996,141080052,ST,Production,anurag.joshi79@gmail.com,2014 - 15,8940124356,39928,Gurukul Heights,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
SHRIRAM,UTTAM,NADE,28-03-1996,141080053,OBC,Electrical,shriram.nade81@gmail.com,2014 - 15,8956925374,54873,Riddhi Siddhi,Tilaknagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
MANOJ,BHANUDAS,KHARDE,08-12-1996,141080054,OBC,Civil,manoj.kharde61@gmail.com,2014 - 15,9716876073,54873,Gurukul Heights,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
PALASH,DINESHKUMAR,AGRAWAL,20-09-1996,141080055,ST,Civil,palash.agrawal22@gmail.com,2014 - 15,9225513162,39928,Sanskruti,Gandhidham,Latur,,c4ca4238a0b923820dcc509a6f75849b
PARIKSHIT,RAJIV,DESHMUKH,10-06-1996,141080056,ST,Civil,parikshit.deshmukh77@gmail.com,2014 - 15,9150463236,39928,Sanskruti,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
ROHAN,DEEPAK,VELHAL,01-08-1996,141080057,ST,Electrical,rohan.velhal25@gmail.com,2014 - 15,9669069622,39928,Gokul Garden,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
PRASHANT,ANKUSH,DARADE,03-06-1996,141080058,VJ,Civil,prashant.darade50@gmail.com,2014 - 15,9218264964,45545,Gurukul Heights,Kriti Complex,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
KAUSHAL,PRADIP,BHANUSHALI,20-03-1996,141080059,OBC,Electrical,kaushal.bhanushali60@gmail.com,2014 - 15,8847834664,54873,Gurukul Heights,SV Nagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
TUFANKUMAR,BALINDRA,PRASAD,17-07-1996,141080060,NT,Electrical,tufankumar.prasad28@gmail.com,2014 - 15,9025617961,50282,Sanskruti,SV Nagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
MOHITRANA,MAHENDRASINGH,SISODIYA,24-06-1996,141080061,SC,Electrical,mohitrana.sisodiya26@gmail.com,2014 - 15,9382607075,42789,Krishnavan,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
KIRAN,DADARAO,BUTKARE,13-02-1996,141080062,OPEN,Electronics and Telecommunications,kiran.butkare22@gmail.com,2014 - 15,9644034896,59834,Sanskruti,Gandhidham,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
PRASHANT,ANKUSH,SANAP,12-01-1996,141080063,ST,Electrical,prashant.sanap92@gmail.com,2014 - 15,8991205475,39928,Gurukul Heights,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SAGAR,ASHRU,SABLE,24-11-1996,141080064,OPEN,Information Technology,sagar.sable78@gmail.com,2014 - 15,9366728485,59834,Sanskruti,Tilaknagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
PARIMAL,DIWAKAR,KORDE,20-08-1996,141080065,OBC,Electrical,parimal.korde62@gmail.com,2014 - 15,9342407218,54873,Riddhi Siddhi,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
SUMIT,TUKARAMJI,DAWARE,09-01-1996,141080066,NT,Electrical,sumit.daware78@gmail.com,2014 - 15,9991071065,50282,Krishnavan,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
LALIT,DILIP,DESALE,18-02-1996,141080067,ST,Electrical,lalit.desale57@gmail.com,2014 - 15,9868695714,39928,Krishnavan,SV Nagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
AKHIL,SHASHIKANT,WASNIK,15-09-1996,141080068,VJ,Electronics,akhil.wasnik40@gmail.com,2014 - 15,9691403994,45545,Gokul Garden,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
PRANAV,SHASHIKANT,WASNIK,22-03-1996,141080069,ST,Electronics and Telecommunications,pranav.wasnik70@gmail.com,2014 - 15,9243920555,39928,Gurukul Heights,GV Road,Latur,,c4ca4238a0b923820dcc509a6f75849b
OMKAR,RAVINDRA,SHIRTODE,22-12-1996,141080070,NT,Electronics,omkar.shirtode48@gmail.com,2014 - 15,9161432730,50282,Gokul Garden,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
KETAN,DOMAJI,VIJAYKAR,24-09-1996,141080071,ST,Information Technology,ketan.vijaykar23@gmail.com,2014 - 15,9190272116,39928,Gokul Garden,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,RAJENDRA,KHAIRKAR,06-12-1996,141080072,OBC,Information Technology,akshay.khairkar50@gmail.com,2014 - 15,9824215299,54873,Krishnavan,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SACHIN,HARPAL,RAUT,04-04-1996,141080073,SC,Electrical,sachin.raut22@gmail.com,2014 - 15,9848482241,42789,Sanskruti,Tilaknagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
PRANIT,LAWKUSH,KHADILKAR,22-08-1996,141080074,OBC,Electronics and Telecommunications,pranit.khadilkar94@gmail.com,2014 - 15,9237756325,54873,Gokul Garden,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
JITESH,ANIL,ZOPE,16-05-1996,141080075,OBC,Electronics and Telecommunications,jitesh.zope94@gmail.com,2014 - 15,9238174525,54873,Gurukul Heights,Kriti Complex,Latur,,c4ca4238a0b923820dcc509a6f75849b
SATISH,MAROTIRAO,PATIL,20-06-1996,141080076,ST,Electronics and Telecommunications,satish.patil68@gmail.com,2014 - 15,9958421413,39928,Gokul Garden,Gandhidham,Akola,,c4ca4238a0b923820dcc509a6f75849b
OMKAR,PRAKASH,JOSHI,25-03-1996,141080077,OPEN,Electrical,omkar.joshi94@gmail.com,2014 - 15,8869615509,59834,Gurukul Heights,Tilaknagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
SHEKHAR,NILESH,WAGH,15-11-1996,141080078,SC,Production,shekhar.wagh66@gmail.com,2014 - 15,8883888811,42789,Krishnavan,Tilaknagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
NEERAJ,SHASHANK,KULKARNI,02-06-1996,141080079,OBC,Production,neeraj.kulkarni92@gmail.com,2014 - 15,9395356482,54873,Gurukul Heights,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
AJINKYA,SUBHASH,KHEDEKAR,10-11-1996,141080080,VJ,Mechanical,ajinkya.khedekar79@gmail.com,2014 - 15,8932908425,45545,Gokul Garden,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,ONKAR,PURI,13-10-1996,141080081,OBC,Civil,shubham.puri28@gmail.com,2014 - 15,9444977128,54873,Sanskruti,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
AJAY,NARAYAN,WAYAL,23-12-1996,141080082,NT,Information Technology,ajay.wayal79@gmail.com,2014 - 15,8957617082,50282,Riddhi Siddhi,Gandhidham,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
PRAVIN,TATERAO,WAGHE,22-02-1996,141080083,NT,Mechanical,pravin.waghe74@gmail.com,2014 - 15,9573340095,50282,Sanskruti,Tilaknagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
ONKAR,PANDHARI,MAMILWAD,22-09-1996,141080084,OPEN,Electronics and Telecommunications,onkar.mamilwad47@gmail.com,2014 - 15,9357409389,59834,Gurukul Heights,Tilaknagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
MALHAR,MILIND,KACHARE,12-08-1996,141080085,ST,Civil,malhar.kachare39@gmail.com,2014 - 15,9968393450,39928,Riddhi Siddhi,GV Road,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
PRABHAKAR,RAMNAYAN,GIRI,26-05-1996,141080086,VJ,Civil,prabhakar.giri28@gmail.com,2014 - 15,9981620937,45545,Sanskruti,SV Nagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
AMBADAS,DEORAM,WAGHMARE,17-05-1996,141080087,OPEN,Civil,ambadas.waghmare65@gmail.com,2014 - 15,8862168406,59834,Sanskruti,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
SHRIYASH,SHANKAR,KHOT,27-01-1996,141080088,SC,Production,shriyash.khot51@gmail.com,2014 - 15,9720088893,42789,Gurukul Heights,GV Road,Latur,,c4ca4238a0b923820dcc509a6f75849b
SIRHAN,ZAKIR,SAYYAD,02-06-1996,141080089,VJ,Mechanical,sirhan.sayyad76@gmail.com,2014 - 15,9690427997,45545,Sanskruti,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
NIRAJ,VIJAY,PATIL,21-05-1996,141080090,OBC,Electrical,niraj.patil22@gmail.com,2014 - 15,9646189466,54873,Gurukul Heights,Tilaknagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
SAURABH,DEEPAK,HAMBARDIKAR,16-05-1996,141080091,NT,Production,saurabh.hambardikar29@gmail.com,2014 - 15,8950208207,50282,Gurukul Heights,Tilaknagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
ROHIT,RAJENDRA,KALMEGH,07-05-1996,141080092,ST,Textile,rohit.kalmegh55@gmail.com,2014 - 15,9390729041,39928,Gokul Garden,Gandhidham,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SAURABH,RAJESH,SONI,12-05-1996,141080093,ST,Production,saurabh.soni52@gmail.com,2014 - 15,9086888643,39928,Sanskruti,Tilaknagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,PRAMOD,BOOB,18-03-1996,141080094,NT,Computers,shubham.boob47@gmail.com,2014 - 15,8883922444,50282,Gokul Garden,GV Road,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
NINAD,RUPRAO,NERKAR,28-01-1996,141080095,NT,Textile,ninad.nerkar27@gmail.com,2014 - 15,8828485155,50282,Gokul Garden,Kriti Complex,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
NIDHIT,ASHOK,PIMPALE,12-11-1996,141080096,ST,Computers,nidhit.pimpale27@gmail.com,2014 - 15,9030068297,39928,Riddhi Siddhi,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
CHAITANYA,SANJAY,MAHAJAN,25-09-1996,141080097,SC,Computers,chaitanya.mahajan36@gmail.com,2014 - 15,9943282544,42789,Riddhi Siddhi,Gandhidham,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
DHANANJAY,GANGADHAR,NAGARGOJE,14-01-1996,141080098,VJ,Information Technology,dhananjay.nagargoje34@gmail.com,2014 - 15,9948663485,45545,Gurukul Heights,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
KAUSTUBH,SUNIL,PATIL,10-02-1996,141080099,NT,Mechanical,kaustubh.patil35@gmail.com,2014 - 15,9158095003,50282,Sanskruti,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SANKET,RAJGOPAL,CHANDAK,21-10-1996,141080100,OPEN,Mechanical,sanket.chandak41@gmail.com,2014 - 15,9980610655,59834,Sanskruti,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
SAURABH,RAJENDRA,MARDIKAR,09-09-1996,141080101,SC,Computers,saurabh.mardikar41@gmail.com,2014 - 15,9116786015,42789,Gurukul Heights,SV Nagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SATYAM,ASHOKRAO,AVHAD,16-02-1996,141080102,OPEN,Mechanical,satyam.avhad74@gmail.com,2014 - 15,9326628167,59834,Krishnavan,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
KETAN,SUNIL,MHETRE,08-03-1996,141080103,OPEN,Mechanical,ketan.mhetre18@gmail.com,2014 - 15,8966539767,59834,Sanskruti,GV Road,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
MAYUR,DINKARRAO,DESHMUKH,22-07-1996,141080104,OBC,Electrical,mayur.deshmukh57@gmail.com,2014 - 15,9370376875,54873,Sanskruti,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
